05:29:22,788521.5332429146,9237998.260901915,4.22
05:29:23,788522.0697765417,9237998.626840543,4.17
05:29:24,788522.5864668678,9237998.734677222,4.17
05:29:25,788522.8814735983,9237998.75150791,4.15
05:29:26,788523.1920885607,9237998.251832383,4
05:29:27,788523.2990481945,9237997.58727789,4.07
05:29:28,788523.2762806478,9237996.794327447,4.11
05:29:29,788523.1437300735,9237996.149526056,4.15
05:29:30,788523.012792873,9237995.799813488,4.1
05:29:31,788522.8652390979,9237995.782176621,4.17
05:29:32,788522.644967207,9237995.94937336,4.18
05:29:33,788522.220636667,9237995.877918933,4.15
05:29:34,788522.0361188205,9237995.842040557,4.31
05:29:35,788521.6298165573,9237995.696713148,4.29
05:29:36,788521.0938879643,9237995.441432834,4.36
05:29:37,788520.4488822037,9237995.46340292,4.21
05:29:38,788519.8770987388,9237995.392754653,4.43
05:29:39,788519.4886230975,9237995.136668151,4.1
05:29:40,788518.9903644407,9237995.028730687,4.35
05:29:41,788518.4932149609,9237995.123666778,4.68
05:29:42,788517.7385270174,9237995.312228918,4.45
05:29:43,788517.0383272549,9237995.352944328,4.35
05:29:44,788516.30126426,9237995.393861268,4.42
05:29:45,788515.564402934,9237995.471664298,4.62
05:29:46,788515.0823575873,9237994.957878917,4.45
05:29:47,788514.327266322,9237995.072668804,4.3
05:29:48,788513.6638289762,9237995.094739577,4.21
05:29:49,788513.074017266,9237995.097964212,4.16
05:29:50,788512.4101765945,9237995.046262769,4.2
05:29:51,788511.8744497537,9237994.827868482,4.11
05:29:52,788511.2294440372,9237994.849838456,4.18
05:29:52,788511.2294440372,9237994.849838456,4.07
05:29:53,788510.84046431,9237994.501536658,4.1
05:29:54,788510.4145205271,9237994.134993346,3.98
05:29:55,788510.3370633,9237993.453003578,3.8
05:29:56,788510.3159092332,9237992.955141999,3.8
05:29:57,788510.5155312151,9237992.382298993,3.92
05:29:58,788511.029902284,9237992.065945603,3.82
05:29:59,788511.6019881625,9237992.191923097,3.77
05:30:00,788512.5041289662,9237992.002554875,3.65
05:30:02,788514.2167566529,9237991.716537485,3.55
05:30:03,788515.0462801622,9237991.730445853,3.65
05:30:04,788515.9121627376,9237991.65193741,3.64
05:30:05,788516.7603195364,9237991.70263108,3.62
05:30:06,788517.4791525345,9237991.698700989,3.65
05:30:07,788518.3632650641,9237991.583205631,3.63
05:30:08,788519.0270048904,9237991.616463935,3.75
05:30:09,788519.762958655,9237991.372673374,3.52
05:30:10,788520.5192599066,9237991.4792,3.66
05:30:11,788521.3320660417,9237991.806740912,3.64
05:30:12,788522.0886698157,9237991.968596673,3.63
05:30:13,788522.79058377,9237992.241413055,3.6
05:30:14,788523.2146117823,9237992.257538313,3.55
05:30:15,788523.3637789254,9237992.570264,3.54
05:30:16,788523.5670308887,9237992.661370749,3.56
05:30:17,788523.861634243,9237992.604429211,3.36
05:30:18,788524.0452445548,9237992.474320112,3.55
05:30:19,788524.302581327,9237992.343807913,3.58
05:30:20,788524.5599181041,9237992.213295715,3.58
05:30:21,788524.7798874587,9237991.990769804,3.55
05:30:22,788524.9633969297,9237991.842217647,3.55
05:30:23,788525.1472089079,9237991.748994643,3.5
05:30:24,788525.2571935818,9237991.637731686,3.46
05:30:25,788525.2937543055,9237991.582200982,3.41
05:30:26,788525.2565885597,9237991.527073376,3.5
05:30:27,788525.348645808,9237991.50812645,3.48
05:30:28,788525.4036381445,9237991.452494971,3.47
05:30:29,788525.4405013763,9237991.452293422,3.45
05:30:30,788525.8660419495,9237991.745064437,3.44
05:30:31,788525.9217401465,9237991.81853432,3.45
05:30:32,788525.8667478098,9237991.8741658,3.46
05:30:33,788525.9596117508,9237992.00276329,3.44
05:30:34,788526.0149065993,9237992.002460966,3.48
05:30:35,788526.0516689944,9237991.983816365,3.47
